QQ号码,官方网址,店铺名称,拿货地址,电话
QQ：617417612,http://yilili.k3.cn,亿力鞋业,拿货地址： 温岭市 夹屿   复兴路35号  ,17379198881
QQ：76561541,http://hfxieeye.k3.cn,红拂鞋业,拿货地址： 温岭市 横峰   前陈七区31号  ,15868615498
QQ：798756300,http://1989.k3.cn,一九八九鞋业,拿货地址： 温岭市 夹屿   金施村A区143号  ,13989637186 15967663228
QQ：959248256,http://mingtang.k3.cn,名唐鞋业,拿货地址： 温岭市 横峰   西洋前谢61号  ,15381865575 18758681251
QQ：2426542991,http://sddfthert.k3.cn,红金胜鞋业,拿货地址： 温岭市 横峰   小东洋旭东路20号  ,15057266942
QQ：474123884,http://qianyizu.k3.cn,纤逸足,拿货地址： 温岭市 横峰   七份岸老区51号  ,13858647380 13454203700
QQ：2036779049,http://abcde.k3.cn,爱麦妮鞋业,拿货地址： 温岭市 夹屿    双峰村   双峰新区29号  ,13566483528
QQ：2545252084,http://hongxingxieyei.k3.cn,红兴鞋厂,拿货地址： 温岭市 横峰   前陈二区38-2号  ,15858614897
QQ：354179882,http://heyi.k3.cn,合一女鞋,拿货地址： 温岭市 城北街道    万昌村芳田   芳田新村5幢8号  ,13758677720 13758633939
QQ：1852109596,http://shuizhimei.k3.cn,水之湄鞋业,拿货地址： 温岭市 城北街道   沧浦村工业区6幢  ,15068615210
QQ：1377173511,http://yuanfang.k3.cn,远方女鞋,拿货地址： 温岭市 夹屿   欧风西路188A-B号  ,18857647270 15167675383
QQ：1056086178,http://wanglida.k3.cn,旺利达,拿货地址： 温岭市 横峰   前陈新村B区13幢112-113号  ,15867618700 13603495319
QQ：284523293,http://nengneng.k3.cn,能能鞋业,拿货地址： 温岭市 夹屿   泽楚路131-3号  ,18006591535
QQ：327175467,http://kaimeini.k3.cn,凯美妮鞋业,拿货地址： 温岭市 夹屿   双峰大道23号  ,13736662676
QQ：28307923,http://666k666.k3.cn,二一鞋业,拿货地址： 温岭市 城北街道    万昌村芳田   芳田工业区1号  ,13606668068
QQ：2069151289,http://jinsuyaqi.k3.cn,金素雅鞋业,拿货地址： 温岭市 横峰   东塘工业区广冠路1号  ,13656566868 13676663711
QQ：2505825295,http://muxihua.k3.cn,木西花鞋业,拿货地址： 温岭市 夹屿   横泾村A区106-107号  ,15990881637
QQ：1366660567,http://feitai.k3.cn,阳光飞泰鞋业有限公司,拿货地址： 温岭市 城北街道    石粘   振兴东路22号  ,13566660567 13566680567
QQ：1833541528,http://meild.k3.cn,美丽点女鞋,拿货地址： 温岭市 横峰   七份岸老区22号  ,13606727068 18609912555
QQ：1156898047,http://feihongxieye.k3.cn,飛鸿鞋业,拿货地址： 温岭市 横峰   七份岸老区63号  ,15057671228 15057200259
QQ：3296869910,http://bsnv.k3.cn,步升鞋业,拿货地址： 温岭市 横峰   七份岸新区26号  ,13656797013 15068648240
QQ：471512124,http://minglang.k3.cn,铭琅鞋业,拿货地址： 温岭市 横峰   前陈一区锦绣路38号  ,18537257686 15967663793
QQ：2133194308,http://xht.k3.cn,新海天鞋业,拿货地址： 温岭市 夹屿   金施村A区183号  ,13666805811
QQ：252181917,http://qidian001.k3.cn,起点零零一鞋业,拿货地址： 温岭市 夹屿    双峰村   南洋路9号  ,18074102268 15325622116
QQ：751996902,http://weiduo8.k3.cn,唯朵鞋坊,拿货地址： 温岭市 夹屿    金施村   牧新路60号  ,15267659788 15044976999
QQ：343713796,http://343713796.k3.cn,亿玮鞋业,拿货地址： 温岭市 横峰   前陈一区锦绣路8-3号  ,18806875923 13819612335
QQ：1096427759,http://qianqianmeimei.k3.cn,芊芊鞋业,拿货地址： 温岭市 夹屿   横泾村五区79号  ,13606651556 13175852963
QQ：2158666712,http://minghua.k3.cn,明桦鞋业,拿货地址： 温岭市 横峰   前陈一区锦绣路50号  ,13566864717
QQ：992728355,http://chunxiao.k3.cn,春晓鞋业,拿货地址： 温岭市 城北街道   杨家渭新区3幢20号  ,17737055083 1598899359613282693753
QQ：2158748968,http://dong.k3.cn,鸿润鞋业,拿货地址： 温岭市 城北街道   杨家渭19号  ,13606827866 18948217872
QQ：2971478813,http://coco.k3.cn,coco门市,拿货地址： 温岭市 横峰   前陈四区79号  ,15858638828
QQ：1595518408,http://shulimei.k3.cn,舒丽美女鞋,拿货地址： 温岭市 横峰   前陈七区18号  ,15868685237 1585781638815868685237
QQ：371004591,http://yagexieye.k3.cn,雅格鞋业,拿货地址： 温岭市 横峰   前陈五区28-1号  ,18858665569 18858665549
QQ：2219319872,http://amy.k3.cn,艾美雅,拿货地址： 温岭市 夹屿    双峰大道   双峰一区126号  ,13566480227
QQ：2777242528,http://tangguqi.k3.cn,唐古奇鞋业,拿货地址： 温岭市 横峰   下洋林发展路86号  ,13566670533
QQ：921222891,http://921222891.k3.cn,好旺脚,拿货地址： 温岭市 横峰   前陈二区126号  ,15168643861
QQ：306792627,http://baitexieye.k3.cn,伊梵妮鞋业,拿货地址： 温岭市 横峰   前陈二区60号  ,13705865203
QQ：319804471,http://yunhong.k3.cn,云鸿鞋业,拿货地址： 温岭市 夹屿   欧风西路83号  ,13566474292 13575865247
QQ：439024127,http://yanni.k3.cn,卡曼尼,拿货地址： 温岭市 横峰   下洋林76号A  ,13750663369
QQ：1192031988,http://honglidazhixie.k3.cn,虹利达制鞋,拿货地址： 温岭市 夹屿   横泾村B区169号  ,18657683626
QQ：1738139517,http://taojin.k3.cn,淘金鞋业,拿货地址： 温岭市 夹屿    泽楚路   后西汇工业区30号  ,18870522592 15868626018
QQ：337959667,http://meiling.k3.cn,美苓鞋业,拿货地址： 温岭市 夹屿   欧风路5号  ,15267666938
QQ：20939748,http://wanghongfang.k3.cn,网红坊鞋业,拿货地址： 温岭市 夹屿   欧风西路58号  ,13906591161 18806573337
QQ：1101288378,http://ailisidi.k3.cn,爱丽思蒂,拿货地址： 温岭市 城北街道   东普村117号  ,15355623692 15355633692
QQ：286743040,http://oms.k3.cn,欧萌莎鞋业,拿货地址： 温岭市 夹屿   夹屿新村D幢8号  ,13736652766 15168636981
QQ：1377108820,http://housailei.k3.cn,猴赛雷鞋业,拿货地址： 温岭市 夹屿   长大村A区222号  ,13306593707
QQ：507642629,http://xmjxy.k3.cn,青春密码鞋业,拿货地址： 温岭市 夹屿   金施村A区21号  ,18806581778
QQ：1196714983,http://yangbufan.k3.cn,新佳丽鞋业,拿货地址： 温岭市 夹屿   长大村A区136号  ,13666823818
QQ：3032226858,http://jinb.k3.cn,金宝鞋业,拿货地址： 温岭市 夹屿   夹屿新村A幢15号  ,13867685697 15967003821
QQ：124309366,http://fengbao.k3.cn,风暴鞋厂,拿货地址： 温岭市 横峰   小东洋新区129-1号  ,13666406646 13958907533
QQ：53750447,http://lmyh.k3.cn,浪漫樱花女鞋,拿货地址： 温岭市 横峰   下洋林发展路88-8号  ,15157657216
QQ：1746190917,http://langyi.k3.cn,万盛鞋业,拿货地址： 温岭市 横峰   前陈一区42号  ,15284697275
QQ：1371891974,http://alise.k3.cn,元潮鞋业,拿货地址： 温岭市 城北街道   杨家渭工业区6号  ,18057666827
QQ：2167987172,http://shiyi.k3.cn,十一鞋业,拿货地址： 温岭市 横峰   前陈四区23号  ,15957678531 15868675895
QQ：345351457,http://yuanxing.k3.cn,远行鞋业,拿货地址： 温岭市 夹屿   联夹大道66号  ,18688952589
QQ：2549748557,http://jilan.k3.cn,吉兰鞋业,拿货地址： 温岭市 夹屿   横泾村五区120号  ,15858656180 18258685337
QQ：649390379,http://jieyida.k3.cn,捷益达,拿货地址： 温岭市 夹屿   夹屿新村1幢9号  ,15757619918 18637038365
QQ：2491065081,http://ailianyi.k3.cn,哎恋伊鞋业,拿货地址： 温岭市 夹屿    双峰村   振兴路4号  ,13282861867 18767691715
QQ：434643887,http://luzaizuxia.k3.cn,路在足下,拿货地址： 温岭市 夹屿   长大村A区66号  ,15257637489 18958682370
QQ：2891170997,http://xingly.k3.cn,兴利源,拿货地址： 温岭市 夹屿   中兴路15-19号  ,15868627773 13291691661
QQ：1174715122,http://qilinxieye.k3.cn,麒林女鞋,拿货地址： 温岭市 夹屿   长大村A区28号  ,18072556218
QQ：1563545131,http://hongbiantian.k3.cn,红遍天,拿货地址： 温岭市 城北街道   沧浦村工业区2幢  ,15868616093 13732306443
QQ：2521574318,http://cy1203.k3.cn,诚艺鞋业,拿货地址： 温岭市 夹屿   金施村小西金50号  ,13958649974
QQ：438097408,http://jinyunlai.k3.cn,今运来鞋业,拿货地址： 温岭市 横峰    横石路   横石中路139号  ,18657670395 15557638844
QQ：251047912,http://18889.k3.cn,优乐美鞋坊,拿货地址： 温岭市 夹屿   金施村B区52号  ,15967057570
QQ：290832426,http://tiffany.k3.cn,蒂芙妮鞋业,拿货地址： 温岭市 横峰   东塘工业区广冠路2号  ,15157271122 13706546611
QQ：2129968655,http://meinuo.k3.cn,美诺鞋业,拿货地址： 温岭市 夹屿   欧风路146号  ,18267696565 13566466674
QQ：1925991029,http://13058862053.k3.cn,玉林鞋业,拿货地址： 温岭市 横峰   七份岸新区91号  ,13058862053
QQ：1226410704,http://yujiexiexie.k3.cn,宇杰鞋业,拿货地址： 温岭市 夹屿   金施村A区66号  ,15867677892 13634099098
QQ：3180585061,http://legou.k3.cn,乐购鞋业,拿货地址： 温岭市 夹屿   欧风路107号  ,15168625861 15757554512
QQ：3052365090,http://fdwm.k3.cn,福到闻名鞋业,拿货地址： 温岭市 横峰   前陈二区83号  ,13136584129 13173757459
QQ：2188448413,http://pinxuan.k3.cn,品轩鞋业,拿货地址： 温岭市 夹屿   池头林5号  ,15867012181 15951578826
QQ：879718683,http://suofeini.k3.cn,索菲妮鞋业,拿货地址： 温岭市 夹屿    泽楚路   夹屿前街5号  ,15868640592 17681667472
QQ：244611111,http://zuxiu.k3.cn,足秀鞋业,拿货地址： 温岭市 夹屿   夹屿新村D幢30号  ,13566663141 13858685082
QQ：1176282580,http://1176282580.k3.cn,盛佳鞋业,拿货地址： 温岭市 夹屿    双峰村   南洋路46号  ,15888668371
QQ：313287518,http://jinjie.k3.cn,金盛达,拿货地址： 温岭市 城北街道   沧浦村工业区11幢  ,15258679889 15157648948
QQ：895103902,http://fengjiang.k3.cn,丰江鞋厂,拿货地址： 温岭市 夹屿   欧风西路32-33号  ,13905765314 13626653599
QQ：907735000,http://ainixieye.k3.cn,佳慧鞋业,拿货地址： 温岭市 夹屿    双峰村   沿河路9号  ,18815223376 15168637778
QQ：523490444,http://meizux.k3.cn,媚足鞋业,拿货地址： 温岭市 夹屿   复兴路96号  ,13958611505 18283283811
QQ：2442613963,http://siweite.k3.cn,斯维特鞋业,拿货地址： 温岭市 城北街道   万昌村芳田58号  ,13967882913
QQ：3502878084,http://youbuxieye.k3.cn,优步鞋业,拿货地址： 温岭市 夹屿   欧风路2号  ,15067632118 13736555069
QQ：ＱＱ：522939864,http://juedaijiaren.k3.cn,绝代佳人女鞋,拿货地址： 温岭市 横峰   前陈二区16号  ,15990640688 15247899988
QQ：510166628,http://13566861652.k3.cn,时尚鞋吧,拿货地址： 温岭市 夹屿   金施村A区175-177号  ,13566861652 13666489004
QQ：1505833602,http://yrmxy.k3.cn,伊人美鞋业,拿货地址： 温岭市 夹屿   泽楚路7号  ,18005869699 15050306555
QQ：1982765418,http://pph.k3.cn,吉祥宝鞋业,拿货地址： 温岭市 夹屿   长大村B区181号  ,13819604217
QQ：306062149,http://nanfangjiaren.k3.cn,南方佳人鞋业,拿货地址： 温岭市 夹屿   联夹大道89号  ,15906768050 15757625367
QQ：2983816259,http://taoyu.k3.cn,涛宇鞋业,拿货地址： 温岭市 夹屿   中兴路43号  ,18779898069 15870686180
QQ：479693756,http://dianzhang.k3.cn,店长鞋业,拿货地址： 温岭市 横峰   前陈一区58号  ,17805862151
QQ：2809808378,http://meigeer.k3.cn,美戈尔鞋业,拿货地址： 温岭市 夹屿   横泾村五区66号  ,18815222633
QQ：1017164198,http://liangjinjin.k3.cn,靓金金鞋业,拿货地址： 温岭市 横峰   小东洋新区128号  ,13566468855 13736501188
QQ：326931976,http://baokang.k3.cn,宝康鞋业,拿货地址： 温岭市 横峰   前陈新村B区11幢96号  ,13857654976
QQ：790648707,http://abxd.k3.cn,卡贝尔鞋业,拿货地址： 温岭市 城北街道    麻车村   麻车后湾工业区经环路9号  ,13634035661
QQ：862568330,http://wanshile.k3.cn,万事乐鞋业,拿货地址： 温岭市 横峰   前陈二区66号  ,18767675790
QQ：3189482142,http://slm.k3.cn,海之恋鞋业,拿货地址： 温岭市 夹屿   夹屿新村E幢10-1号  ,13738633099 13357627018
QQ：1693598696,http://yugege.k3.cn,钰格格鞋业,拿货地址： 温岭市 夹屿    双峰村   振兴路10号  ,13665780524
QQ：1102705263,http://yikang.k3.cn,亿康鞋业,拿货地址： 温岭市 夹屿    双峰村   振兴路8号  ,15990619292 13566658272
QQ：912465464,http://mlszxyyxgs.k3.cn,识雅鞋业,拿货地址： 温岭市 夹屿   长大村A区50号  ,13867662950
QQ：513897928,http://baihua.k3.cn,百花,拿货地址： 温岭市 横峰   小东洋新区121-122号  ,15868625263 15868638987
QQ：3024392097,http://huoqilin.k3.cn,欣芸鞋业,拿货地址： 温岭市 横峰   前陈四区23号  ,13666803799 13906633408
QQ：3376067225,http://lichang.k3.cn,利昌鞋业,拿货地址： 温岭市 夹屿   泽楚路12号  ,15355621855 18756791675
QQ：532571093,http://yongshundaer.k3.cn,永顺达二厂,拿货地址： 温岭市 夹屿    泽楚路   后西汇工业区23号  ,15606577952 13858679916
QQ：1941704622,http://qiaojiangnan.k3.cn,俏江南,拿货地址： 温岭市 夹屿   夹屿新村A幢21号  ,15606580858
QQ：3363337199,http://jiacheng.k3.cn,佳晨鞋业,拿货地址： 温岭市 夹屿   横泾村五区45号  ,15067645523 13634036923
QQ：3147876283,http://huazhimei.k3.cn,花之美鞋业,拿货地址： 温岭市 横峰   七份岸老区20号  ,15167660626 13958587819
QQ：178654060,http://junxin.k3.cn,俊鑫鞋业,拿货地址： 温岭市 横峰   前陈新村B区12幢102号  ,13958653685
QQ：1024558368,http://one.k3.cn,鼎新鞋业,拿货地址： 温岭市 夹屿   欧风西路73号  ,13736694203 13814927007
QQ：2015639324,http://pengruiling.k3.cn,爱媚特鞋业,拿货地址： 温岭市 夹屿   夹屿新村A幢10号  ,13736502038 15825463733
QQ：2972512793,http://xiangmier.k3.cn,香米儿鞋业,拿货地址： 温岭市 横峰   七份岸老区28号  ,15171055777 15157294788
QQ：578895871,http://chuyi.k3.cn,初夏鞋业,拿货地址： 温岭市 城北街道    万昌村芳田   芳田新村22幢3-5号  ,18767105531
QQ：2418513682,http://lishunda.k3.cn,利顺达鞋业,拿货地址： 温岭市 夹屿   泽楚路10号  ,15888698380 15168641562
QQ：614143123,http://hyn.k3.cn,红燕鸟,拿货地址： 温岭市 夹屿   联夹大道50号  ,13605766202 13757608028
QQ：642190645,http://xinshengxieye.k3.cn,新胜鞋业,拿货地址： 温岭市 城北街道    东普村   浦江路136号  ,15738625585
QQ：1083035239,http://kaisheng.k3.cn,凯盛鞋业,拿货地址： 温岭市 夹屿   夹屿新村D幢22号  ,15268856675 17719348927
QQ：154510603,http://dingzu.k3.cn,鼎足鞋业,拿货地址： 温岭市 夹屿   横泾村五区90号  ,13058778005 18267686362
QQ：65950557,http://liangnixy.k3.cn,千里行鞋厂,拿货地址： 温岭市 城北街道    万昌村芳田   芳田新村13幢1号  ,13386592650
QQ：776326103,http://mengzijiao.k3.cn,梦姿娇鞋业,拿货地址： 温岭市 夹屿   欧风路65号  ,13666817537
QQ：729349592,http://xintianyi.k3.cn,新天翼鞋业,拿货地址： 温岭市 横峰   下洋林发展路01号  ,13968457627
QQ：772395361,http://baijiaxin.k3.cn,佰佳欣鞋业,拿货地址： 温岭市 夹屿   欧风西路153号  ,13758650133
QQ：1105488212,http://shunvfan.k3.cn,淑女范鞋业,拿货地址： 温岭市 夹屿   金施村A区168-169号  ,18815213234
QQ：769983556,http://tengxiang.k3.cn,腾翔,拿货地址： 温岭市 夹屿    双峰村   花园路20号  ,19970220888 18979233003
QQ：421293247,http://xinlin.k3.cn,鑫林鞋业,拿货地址： 温岭市 夹屿   双峰大道105-A号  ,15988975749 18258605186
QQ：2629461854,http://hengxiangxieye.k3.cn,恒祥鞋业,拿货地址： 温岭市 夹屿    泽楚路   后西汇工业区23号  ,13758659103
QQ：3250936864,http://jinyamei88.k3.cn,金雅美鞋业,拿货地址： 温岭市 城北街道   沧浦村工业区9幢3楼  ,18267691313 13586289096
QQ：178567836,http://zxfq.k3.cn,足下风情,拿货地址： 温岭市 夹屿   金施村A区9号  ,13958655063 15757665365
QQ：2456252315,http://yusheng.k3.cn,裕盛女鞋,拿货地址： 温岭市 夹屿   金施村A区99号  ,13616861593 13732300109
QQ：3359587817,http://xinzuji.k3.cn,鑫足迹鞋业,拿货地址： 温岭市 横峰   前陈四区82号  ,15988956110 18267669576
QQ：2148712541,http://tunvlang.k3.cn,兔女郎鞋业,拿货地址： 温岭市 夹屿   金施村A区22号  ,13575853235 13867672260
QQ：229768302,http://keyu.k3.cn,可遇鞋业,拿货地址： 温岭市 夹屿   欧风路22号  ,13575888237
QQ：3273727822,http://zhanpengzhixie.k3.cn,展鹏制鞋,拿货地址： 温岭市 夹屿   横泾村五区138号  ,13175315822
QQ：1405934580,http://yizuxieye.k3.cn,亿足鞋业,拿货地址： 温岭市 横峰   前陈新区北路2号  ,13088632816 15558481972
QQ：562969861,http://bajiuyun.k3.cn,捌玖运鞋业,拿货地址： 温岭市 城北街道   杨家渭85号  ,15005889086 15267649919
QQ：2995954790,http://yuming.k3.cn,俊颖鞋业,拿货地址： 温岭市 横峰   前陈七区22号  ,15968630568 15990638092
QQ：1242089378,http://woshilong.k3.cn,沃时隆,拿货地址： 温岭市 夹屿    双峰村   公园路20-22号  ,18258698888 18906564253
QQ：397227326,http://aolifu.k3.cn,奥丽芙鞋业,拿货地址： 温岭市 横峰   下洋林发展路82号  ,15557628317 13276868763
